source,id,year,title,doi,language,url
MED,36104535,2022,Moving towards vertically integrated artificial intelligence development.,10.1038/s41746-022-00690-x,eng,https://pubmed.ncbi.nlm.nih.gov/36104535/
MED,34267261,2021,A fuzzy rank-based ensemble of CNN models for classification of cervical cytology.,10.1038/s41598-021-93783-8,eng,https://pubmed.ncbi.nlm.nih.gov/34267261/
MED,35672816,2022,"Improving intervention design to promote cervical cancer screening among hard-to-reach women: assessing beliefs and predicting individual attendance probabilities in Bogotá, Colombia.",10.1186/s12905-022-01800-3,eng,https://pubmed.ncbi.nlm.nih.gov/35672816/
MED,36030924,2023,Utilizing machine learning for opportunistic screening for low BMD using CT scans of the cervical spine.,10.1016/j.neurad.2022.08.001,eng,https://pubmed.ncbi.nlm.nih.gov/36030924/
MED,35253286,2022,Low-dose computed tomography lung cancer screening: Clinical evidence and implementation research.,10.1111/joim.13480,eng,https://pubmed.ncbi.nlm.nih.gov/35253286/
MED,35069951,2021,Cervical Cancer Prognosis and Diagnosis Using Electrical Impedance Spectroscopy.,10.2478/joeb-2021-0018,eng,https://pubmed.ncbi.nlm.nih.gov/35069951/
MED,21146458,2011,Automation-assisted versus manual reading of cervical cytology (MAVARIC): a randomised controlled trial.,10.1016/s1470-2045(10)70264-3,eng,https://pubmed.ncbi.nlm.nih.gov/21146458/
MED,35018714,2022,Real-time assessment of swallowing sound using an electronic stethoscope and an artificial intelligence system.,10.1002/cre2.531,eng,https://pubmed.ncbi.nlm.nih.gov/35018714/
MED,34415842,2022,Improving Non-Invasive Aspiration Detection With Auxiliary Classifier Wasserstein Generative Adversarial Networks.,10.1109/jbhi.2021.3106565,eng,https://pubmed.ncbi.nlm.nih.gov/34415842/
MED,21266159,2011,MAVARIC - a comparison of automation-assisted and manual cervical screening: a randomised controlled trial.,10.3310/hta15030,eng,https://pubmed.ncbi.nlm.nih.gov/21266159/
MED,34891709,2021,A Partial Label-Based Machine Learning Approach For Cervical Whole-Slide Image Classification: The Winning TissueNet Solution.,10.1109/embc46164.2021.9631009,eng,https://pubmed.ncbi.nlm.nih.gov/34891709/
MED,34428093,2021,Characterizing Swallows From People With Neurodegenerative Diseases Using High-Resolution Cervical Auscultation Signals and Temporal and Spatial Swallow Kinematic Measurements.,10.1044/2021_jslhr-21-00134,eng,https://pubmed.ncbi.nlm.nih.gov/34428093/
MED,30605087,2019,Computer-Aided Diagnosis of Label-Free 3-D Optical Coherence Microscopy Images of Human Cervical Tissue.,10.1109/tbme.2018.2890167,eng,https://pubmed.ncbi.nlm.nih.gov/30605087/
MED,35475253,2022,End-to-end computational approach to the design of RNA biosensors for detecting miRNA biomarkers of cervical cancer.,10.1016/j.synbio.2022.03.008,eng,https://pubmed.ncbi.nlm.nih.gov/35475253/
MED,35724286,2022,Severity Assessment of Cervical Spondylotic Myelopathy Based on Intelligent Video Analysis.,10.1109/jbhi.2022.3184870,eng,https://pubmed.ncbi.nlm.nih.gov/35724286/
MED,33130497,2021,Cervical cell classification with graph convolutional network.,10.1016/j.cmpb.2020.105807,eng,https://pubmed.ncbi.nlm.nih.gov/33130497/
MED,33588122,2021,Dual-path network with synergistic grouping loss and evidence driven risk stratification for whole slide cervical image analysis.,10.1016/j.media.2021.101955,eng,https://pubmed.ncbi.nlm.nih.gov/33588122/
MED,31102403,2019,Risk stratification of cervical lesions using capture sequencing and machine learning method based on HPV and human integrated genomic profiles.,10.1093/carcin/bgz094,eng,https://pubmed.ncbi.nlm.nih.gov/31102403/
MED,26174002,2015,Morphologic analysis of false negative SurePath® slides using Focalpoint™ GS computer-assisted cervical screening technology: An Australian experience.,10.1002/dc.23314,eng,https://pubmed.ncbi.nlm.nih.gov/26174002/
MED,31947460,2019,Automated Pap Smear Cervical Cancer Screening Using Deep Learning.,10.1109/embc.2019.8856369,eng,https://pubmed.ncbi.nlm.nih.gov/31947460/
MED,32413043,2020,Preoperative risk stratification in endometrial cancer (ENDORISK) by a Bayesian network model: A development and validation study.,10.1371/journal.pmed.1003111,eng,https://pubmed.ncbi.nlm.nih.gov/32413043/
MED,33816808,2018,Supervised deep learning embeddings for the prediction of cervical cancer diagnosis.,10.7717/peerj-cs.154,eng,https://pubmed.ncbi.nlm.nih.gov/33816808/
MED,31798334,2019,"An evaluation of the construction of the device along with the software for digital archiving, sending the data, and supporting the diagnosis of cervical cancer.",10.5114/wo.2019.85617,eng,https://pubmed.ncbi.nlm.nih.gov/31798334/
MED,31879529,2019,Point-of-care cervical cancer screening using deep learning-based microholography.,10.7150/thno.37187,eng,https://pubmed.ncbi.nlm.nih.gov/31879529/
MED,22677508,2012,Anal human papillomavirus DNA in women at a colposcopy clinic.,10.1016/j.ejogrb.2012.05.014,eng,https://pubmed.ncbi.nlm.nih.gov/22677508/
MED,30921788,2019,CytoProcessorTM: A New Cervical Cancer Screening System for Remote Diagnosis.,10.1159/000497111,eng,https://pubmed.ncbi.nlm.nih.gov/30921788/
MED,28541229,2017,DeepPap: Deep Convolutional Networks for Cervical Cell Classification.,10.1109/jbhi.2017.2705583,eng,https://pubmed.ncbi.nlm.nih.gov/28541229/
MED,32828445,2020,A shape context fully convolutional neural network for segmentation and classification of cervical nuclei in Pap smear images.,10.1016/j.artmed.2020.101897,eng,https://pubmed.ncbi.nlm.nih.gov/32828445/
MED,29312619,2017,Systematic assessment of cervical cancer initiation and progression uncovers genetic panels for deep learning-based early diagnosis and proposes novel diagnostic and prognostic biomarkers.,10.18632/oncotarget.22689,eng,https://pubmed.ncbi.nlm.nih.gov/29312619/
MED,35789774,2022,"Tumor DNA Methylation Profiles Enable Diagnosis, Prognosis Prediction, and Screening for Cervical Cancer.",10.2147/ijgm.s352373,eng,https://pubmed.ncbi.nlm.nih.gov/35789774/
MED,32955619,2021,How Closely do Machine Ratings of Duration of UES Opening During Videofluoroscopy Approximate Clinician Ratings Using Temporal Kinematic Analyses and the MBSImP?,10.1007/s00455-020-10191-2,eng,https://pubmed.ncbi.nlm.nih.gov/32955619/
MED,21325801,2011,Switching from neural networks (PAPNET) to the Imager (Hologic) for computer-assisted screening.,10.1159/000323310,eng,https://pubmed.ncbi.nlm.nih.gov/21325801/
MED,34814624,2021,[The risk prediction models for occurrence of cervical cancer: a systematic review].,10.3760/cma.j.cn112338-20200806-01031,chi,https://pubmed.ncbi.nlm.nih.gov/34814624/
MED,28222324,2017,Graph-based segmentation of abnormal nuclei in cervical cytology.,10.1016/j.compmedimag.2017.01.002,eng,https://pubmed.ncbi.nlm.nih.gov/28222324/
MED,33816998,2021,Cervical cancer detection in pap smear whole slide images using convNet with transfer learning and progressive resizing.,10.7717/peerj-cs.348,eng,https://pubmed.ncbi.nlm.nih.gov/33816998/
MED,32750928,2021,Upper Esophageal Sphincter Opening Segmentation With Convolutional Recurrent Neural Networks in High Resolution Cervical Auscultation.,10.1109/jbhi.2020.3000057,eng,https://pubmed.ncbi.nlm.nih.gov/32750928/
MED,22038134,2011,[Computer-assisted diagnostics in cervical cytology].,10.1007/s00292-011-1477-4,ger,https://pubmed.ncbi.nlm.nih.gov/22038134/
MED,25591792,2015,Cervicovaginal cytology in patients undergoing pelvic radiotherapy using the Focalpoint system: results from the RODEO study.,10.1186/s13000-014-0231-7,eng,https://pubmed.ncbi.nlm.nih.gov/25591792/
MED,32650655,2020,High-Resolution Cervical Auscultation and Data Science: New Tools to Address an Old Problem.,10.1044/2020_ajslp-19-00155,eng,https://pubmed.ncbi.nlm.nih.gov/32650655/
MED,30583685,2018,Automatic Approach for Cervical Cancer Detection and Segmentation Using Neural Network Classifier,10.31557/apjcp.2018.19.12.3571,eng,https://pubmed.ncbi.nlm.nih.gov/30583685/
MED,24376056,2014,Automation-assisted cervical cancer screening in manual liquid-based cytology with hematoxylin and eosin staining.,10.1002/cyto.a.22407,eng,https://pubmed.ncbi.nlm.nih.gov/24376056/
MED,19846820,2009,The Becton Dickinson FocalPoint GS Imaging System: clinical trials demonstrate significantly improved sensitivity for the detection of important cervical lesions.,10.1309/ajcp8ve7awbzcvqt,eng,https://pubmed.ncbi.nlm.nih.gov/19846820/
MED,20848590,2011,Cervical cancer patterns with automation-assisted and conventional cytological screening: a randomized study.,10.1002/ijc.25677,eng,https://pubmed.ncbi.nlm.nih.gov/20848590/
MED,34963825,2022,A Preliminary Investigation of Similarities of High Resolution Cervical Auscultation Signals Between Thin Liquid Barium and Water Swallows.,10.1109/jtehm.2021.3134926,eng,https://pubmed.ncbi.nlm.nih.gov/34963825/
MED,32790674,2020,"Time-series cardiovascular risk factors and receipt of screening for breast, cervical, and colon cancer: The Guideline Advantage.",10.1371/journal.pone.0236836,eng,https://pubmed.ncbi.nlm.nih.gov/32790674/
MED,30195423,2018,A review of image analysis and machine learning techniques for automated cervical cancer screening from pap-smear images.,10.1016/j.cmpb.2018.05.034,eng,https://pubmed.ncbi.nlm.nih.gov/30195423/
MED,21632286,2011,"Cytology, liquid-based cytology and automation.",10.1016/j.bpobgyn.2011.04.006,eng,https://pubmed.ncbi.nlm.nih.gov/21632286/
PPR,PPR367994,2021,End-to-end computational approach to the design of RNA biosensors for miRNA biomarkers of cervical cancer,10.1101/2021.07.09.451282,,https://europepmc.org/article/PPR/PPR367994
MED,23093840,2012,Identification of women for referral to colposcopy by neural networks: a preliminary study based on LBC and molecular biomarkers.,10.1155/2012/303192,eng,https://pubmed.ncbi.nlm.nih.gov/23093840/
MED,24646890,2014,Segmentation of cytoplasm and nuclei of abnormal cells in cervical cytology using global and local graph cuts.,10.1016/j.compmedimag.2014.02.001,eng,https://pubmed.ncbi.nlm.nih.gov/24646890/
MED,33100445,2021,Estimation of laryngeal closure duration during swallowing without invasive X-rays.,10.1016/j.future.2020.09.040,eng,https://pubmed.ncbi.nlm.nih.gov/33100445/
MED,23525612,2013,Assessment of manual workload limits in gynecologic cytology: reconciling data from 3 major prospective trials of automated screening devices.,10.1309/ajcp23ydfkkqnuao,eng,https://pubmed.ncbi.nlm.nih.gov/23525612/
MED,29057290,2017,Feature analysis of cell nuclear chromatin distribution in support of cervical cytology.,10.1117/1.jmi.4.4.047501,eng,https://pubmed.ncbi.nlm.nih.gov/29057290/
MED,32326267,2020,Classifying Dysphagic Swallowing Sounds with Support Vector Machines.,10.3390/healthcare8020103,eng,https://pubmed.ncbi.nlm.nih.gov/32326267/
MED,33059555,2020,Thermal Imaging Techniques for Breast Screening - A Survey.,10.2174/1573405615666191115145038,eng,https://pubmed.ncbi.nlm.nih.gov/33059555/
MED,34869316,2021,Fanconi Anemia Pathway Genes Advance Cervical Cancer <i>via</i> Immune Regulation and Cell Adhesion.,10.3389/fcell.2021.734794,eng,https://pubmed.ncbi.nlm.nih.gov/34869316/
MED,32863926,2020,Artificial classification of cervical squamous lesions in ThinPrep cytologic tests using a deep convolutional neural network.,10.3892/ol.2020.11974,eng,https://pubmed.ncbi.nlm.nih.gov/32863926/
MED,22045553,2012,Results of an Australian trial using SurePath liquid-based cervical cytology with FocalPoint computer-assisted screening technology.,10.1002/dc.21848,eng,https://pubmed.ncbi.nlm.nih.gov/22045553/
MED,23690881,2013,"Development of an expert system as a diagnostic support of cervical cancer in atypical glandular cells, based on fuzzy logics and image interpretation.",10.1155/2013/796387,eng,https://pubmed.ncbi.nlm.nih.gov/23690881/
MED,12471627,2003,Prospective and randomised public-health trial on neural network-assisted screening for cervical cancer in Finland: results of the first year.,10.1002/ijc.10839,eng,https://pubmed.ncbi.nlm.nih.gov/12471627/
MED,12811852,2003,A feasibility study of the use of the AutoPap screening system as a primary screening and location-guided rescreening device.,10.1002/cncr.11077,eng,https://pubmed.ncbi.nlm.nih.gov/12811852/
MED,32576905,2020,Evaluation of deep convolutional neural networks for automatic classification of common maternal fetal ultrasound planes.,10.1038/s41598-020-67076-5,eng,https://pubmed.ncbi.nlm.nih.gov/32576905/
MED,15270934,2004,Comparison of HPV test versus conventional and automation-assisted Pap screening as potential screening tools for preventing cervical cancer.,10.1111/j.1471-0528.2004.00210.x,eng,https://pubmed.ncbi.nlm.nih.gov/15270934/
MED,12071481,2002,The primary screening clinical trials of the TriPath AutoPap System.,10.1097/00001648-200205001-00007,eng,https://pubmed.ncbi.nlm.nih.gov/12071481/
MED,11753179,2001,Technologic advances for evaluation of cervical cytology: is newer better?,10.1097/00006254-200112000-00003,eng,https://pubmed.ncbi.nlm.nih.gov/11753179/
MED,17362568,2007,"Randomized evaluation trial on automation-assisted screening for cervical cancer: results after 777,000 invitations.",10.1258/096914107780154468,eng,https://pubmed.ncbi.nlm.nih.gov/17362568/
MED,34384572,2019,Bayesian multitask learning regression for heterogeneous patient cohorts.,10.1016/j.yjbinx.2019.100059,eng,https://pubmed.ncbi.nlm.nih.gov/34384572/
MED,22351303,2013,Focused rescreening of NILM Pap slides from women ≥ 30 years of age with positive high risk HPV DNA: an enhanced quality control measure.,10.1002/dc.22829,eng,https://pubmed.ncbi.nlm.nih.gov/22351303/
MED,17042938,2006,Alternative technologies in cervical cancer screening: a randomised evaluation trial.,10.1186/1471-2458-6-252,eng,https://pubmed.ncbi.nlm.nih.gov/17042938/
MED,10574595,1999,The diagnostic value of computer-assisted primary cervical smear screening: a longitudinal cohort study.,,eng,https://pubmed.ncbi.nlm.nih.gov/10574595/
MED,17051065,2003,Right-sided ectocervical lesions may be associated with false-negative cytology among women with histologic cervical intraepithelial neoplasia 2 or 3.,10.1097/00128360-200307000-00004,eng,https://pubmed.ncbi.nlm.nih.gov/17051065/
MED,16255628,2005,Liquid-based cytology for cervical cancer screening.,10.1586/14737159.5.6.857,eng,https://pubmed.ncbi.nlm.nih.gov/16255628/
MED,24975995,2015,"Sensitivity, effect and overdiagnosis in screening for cancers with detectable pre-invasive phase.",10.1002/ijc.29053,eng,https://pubmed.ncbi.nlm.nih.gov/24975995/
MED,15774236,2005,"Cervical screening programmes: can automation help? Evidence from systematic reviews, an economic analysis and a simulation modelling exercise applied to the UK.",10.3310/hta9130,eng,https://pubmed.ncbi.nlm.nih.gov/15774236/
MED,33515764,2021,Detection of breast cancer of various clinical stages based on serum FT-IR spectroscopy combined with multiple algorithms.,10.1016/j.pdpdt.2021.102199,eng,https://pubmed.ncbi.nlm.nih.gov/33515764/
MED,8960040,1996,Cost-effectiveness of rescreening conventionally prepared cervical smears by PAPNET testing.,10.1159/000334021,eng,https://pubmed.ncbi.nlm.nih.gov/8960040/
MED,11953085,2002,[Systematic evaluation of the new screen methods of cervical intraepithelial neoplasm].,,chi,https://pubmed.ncbi.nlm.nih.gov/11953085/
MED,9438459,1997,The AutoPap 300 QC System multicenter clinical trials for use in quality control rescreening of cervical smears: II. Prospective and archival sensitivity studies.,10.1002/(sici)1097-0142(19971225)81:6<343::aid-cncr8>3.0.co;2-m,eng,https://pubmed.ncbi.nlm.nih.gov/9438459/
MED,23139174,2012,[Health technology assessment report: Computer-assisted Pap test for cervical cancer screening].,,ita,https://pubmed.ncbi.nlm.nih.gov/23139174/
MED,15282720,2004,Effectiveness of AutoPap system location-guided screening in the evaluation of cervical cytology smears.,10.1002/dc.20081,eng,https://pubmed.ncbi.nlm.nih.gov/15282720/
MED,8885796,1996,Reducing false negatives in clinical practice: the role of neural network technology.,10.1016/s0002-9378(96)70014-5,eng,https://pubmed.ncbi.nlm.nih.gov/8885796/
MED,9479343,1998,"The AutoPap system for primary screening in cervical cytology. Comparing the results of a prospective, intended-use study with routine manual practice.",10.1159/000331549,eng,https://pubmed.ncbi.nlm.nih.gov/9479343/
MED,9022729,1997,Negative cervical smears before CIN 3/carcinoma. Reevaluation with the PAPNET Testing System.,10.1159/000332308,eng,https://pubmed.ncbi.nlm.nih.gov/9022729/
MED,15688388,2005,"A randomised public-health trial on automation-assisted screening for cervical cancer in Finland: performance with 470,000 invitations.",10.1002/ijc.20902,eng,https://pubmed.ncbi.nlm.nih.gov/15688388/
MED,10527485,1999,AutoPap system detection of infections and benign cellular changes: results from primary screener clinical trials.,10.1002/(sici)1097-0339(199911)21:5<355::aid-dc12>3.0.co;2-e,eng,https://pubmed.ncbi.nlm.nih.gov/10527485/
MED,11391826,2001,Neural network-based screening (NNS) in cervical cytology: no need for the light microscope?,10.1002/dc.1093,eng,https://pubmed.ncbi.nlm.nih.gov/11391826/
MED,14595791,2003,Correlation of manual screening and automated (AutoPap 300) analysis of conventional cervicovaginal smears with HPV typing using Digene HC II assay.,10.1002/dc.10382,eng,https://pubmed.ncbi.nlm.nih.gov/14595791/
MED,9731867,1998,Cervical screening adjuncts: recent advances.,10.1016/s0002-9378(98)70393-x,eng,https://pubmed.ncbi.nlm.nih.gov/9731867/
MED,15019013,2004,A randomized crossover trial of PAPNET for primary cervical screening.,10.1016/s0895-4356(03)00259-2,eng,https://pubmed.ncbi.nlm.nih.gov/15019013/
MED,12219782,2002,Location-guided screening of liquid-based cervical cytology specimens: a potential improvement in accuracy and productivity is demonstrated in a preclinical feasibility trial.,10.1309/7lrf-du8q-8h1w-n7t4,eng,https://pubmed.ncbi.nlm.nih.gov/12219782/
MED,14755762,2004,FocalPoint slide classification algorithms show robust performance in classification of high-grade lesions on SurePath liquid-based cervical cytology slides.,10.1002/dc.10358,eng,https://pubmed.ncbi.nlm.nih.gov/14755762/
MED,10455204,1999,Observer variation in cytologic grading for cervical dysplasia of Papanicolaou smears with the PAPNET testing system.,10.1002/(sici)1097-0142(19990825)87:4<178::aid-cncr3>3.0.co;2-1,eng,https://pubmed.ncbi.nlm.nih.gov/10455204/
MED,9022732,1997,"Simulation of primary cervical cancer screening by the PAPNET system in an unscreened, high-risk community.",10.1159/000332311,eng,https://pubmed.ncbi.nlm.nih.gov/9022732/
MED,9438458,1997,The AutoPap 300 QC System multicenter clinical trials for use in quality control rescreening of cervical smears: I. A prospective intended use study.,10.1002/(sici)1097-0142(19971225)81:6<337::aid-cncr7>3.0.co;2-i,eng,https://pubmed.ncbi.nlm.nih.gov/9438458/
MED,9343327,1997,Significant reduction in the rate of false-negative cervical smears with neural network-based technology (PAPNET Testing System).,10.1016/s0046-8177(97)90258-6,eng,https://pubmed.ncbi.nlm.nih.gov/9343327/
MED,9479348,1998,PAPNET testing for HSILs. The few cell/small cell challenge.,10.1159/000331554,eng,https://pubmed.ncbi.nlm.nih.gov/9479348/
MED,10603189,1999,Detection of high grade squamous intraepithelial lesions and tumors using the AutoPap System: results of a primary screening clinical trial.,10.1002/(sici)1097-0142(19991225)87:6<354::aid-cncr6>3.0.co;2-f,eng,https://pubmed.ncbi.nlm.nih.gov/10603189/
MED,7937724,1994,PAPNET analysis of reportedly negative smears preceding the diagnosis of a high-grade squamous intraepithelial lesion or carcinoma.,,eng,https://pubmed.ncbi.nlm.nih.gov/7937724/
MED,11391604,2001,Less medical intervention after sharp demarcation of Grade 1-2 cervical intraepithelial neoplasia smears by neural network screening.,10.1002/cncr.9026,eng,https://pubmed.ncbi.nlm.nih.gov/11391604/
MED,9929088,1999,Cost-effectiveness of 3 methods to enhance the sensitivity of Papanicolaou testing.,10.1001/jama.281.4.347,eng,https://pubmed.ncbi.nlm.nih.gov/9929088/
MED,11002764,2000,PCR based high risk HPV testing is superior to neural network based screening for predicting incident CIN III in women with normal cytology and borderline changes.,10.1136/jcp.53.8.606,eng,https://pubmed.ncbi.nlm.nih.gov/11002764/
MED,9126136,1997,Cervical specimens collected in liquid buffer are suitable for both cytologic screening and ancillary human papillomavirus testing.,10.1002/(sici)1097-0142(19970425)81:2<89::aid-cncr2>3.0.co;2-9,eng,https://pubmed.ncbi.nlm.nih.gov/9126136/
MED,10838303,1998,"Neural network-assisted (""NNA"") analysis of cervical smears: pooled effectiveness results and economic analysis.",10.1016/s1068-607x(98)00058-4,eng,https://pubmed.ncbi.nlm.nih.gov/10838303/
MED,9784992,1998,Accuracy comparison between PAPNET diagnoses and conventional diagnoses in an Italian cervical cytology laboratory.,10.1002/(sici)1097-0339(199810)19:4<279::aid-dc10>3.0.co;2-k,eng,https://pubmed.ncbi.nlm.nih.gov/9784992/
MED,10227217,1999,Assessment of automated primary screening on PAPNET of cervical smears in the PRISMATIC trial. PRISMATIC Project Management Team.,,eng,https://pubmed.ncbi.nlm.nih.gov/10227217/
MED,9932072,1999,Costs and outcomes of PAPNET secondary screening technology for cervical cytologic evaluation. A community hospital's experience.,10.1001/archfami.8.1.52,eng,https://pubmed.ncbi.nlm.nih.gov/9932072/
MED,28321787,2017,A mathematical theory of shape and neuro-fuzzy methodology-based diagnostic analysis: a comparative study on early detection and treatment planning of brain cancer.,10.1007/s10147-017-1110-5,eng,https://pubmed.ncbi.nlm.nih.gov/28321787/
MED,12672092,2003,Clinical and diagnostic significance of blood in cervical smears.,10.1002/dc.10262,eng,https://pubmed.ncbi.nlm.nih.gov/12672092/
MED,9195573,1997,"Evaluation of PAPNET testing as an ancillary tool to clarify the status of the ""atypical"" cervical smear.",,eng,https://pubmed.ncbi.nlm.nih.gov/9195573/
MED,9022731,1997,Consistency of a double PAPNET scan of cervical smears.,10.1159/000332310,eng,https://pubmed.ncbi.nlm.nih.gov/9022731/
MED,10162496,1996,The ultimate goal? It depends.,,eng,https://pubmed.ncbi.nlm.nih.gov/10162496/
MED,10740599,2000,Quality control of cervical cytology in high-risk women. PAPNET system compared with manual rescreening.,10.1159/000326353,eng,https://pubmed.ncbi.nlm.nih.gov/10740599/
MED,10394546,1999,Economic impact of automated primary screening for cervical cancer.,,eng,https://pubmed.ncbi.nlm.nih.gov/10394546/
MED,9987446,1999,Performance of the AutoPap primary screening system at Jefferson University Hospital.,10.1159/000330864,eng,https://pubmed.ncbi.nlm.nih.gov/9987446/
MED,9022726,1997,Enhancing the performance of the AutoPap 300 QC system with optimal staining and presentation of cervical smears.,10.1159/000332305,eng,https://pubmed.ncbi.nlm.nih.gov/9022726/
MED,10588351,1999,Potentially difficult smears of women with squamous cell carcinoma pose fewer problems when PAPNET is used for primary screening.,10.1046/j.1365-2303.1999.00194.x,eng,https://pubmed.ncbi.nlm.nih.gov/10588351/
MED,9479345,1998,Neural-network-assisted analysis and microscopic rescreening in presumed negative cervical cytologic smears. A comparison.,10.1159/000331551,eng,https://pubmed.ncbi.nlm.nih.gov/9479345/
MED,9022733,1997,"Clinical validation of interactive cytologic screening. Automating the search, not the interpretation.",10.1159/000332312,eng,https://pubmed.ncbi.nlm.nih.gov/9022733/
MED,10665908,2000,Cytological recognition of invasive squamous cancer of the uterine cervix: comparison of conventional light-microscopical screening and neural network-based screening.,10.1016/s0046-8177(00)80193-8,eng,https://pubmed.ncbi.nlm.nih.gov/10665908/
MED,10086244,1999,Improved quality-control detection of false-negative Pap smears using the Autopap 300 QC system.,10.1002/(sici)1097-0339(199903)20:3<170::aid-dc12>3.0.co;2-6,eng,https://pubmed.ncbi.nlm.nih.gov/10086244/
MED,8604565,1996,Sensitivity of the AutoPap 300 QC System for cervical cytologic abnormalities. Biopsy data confirmation.,10.1159/000333593,eng,https://pubmed.ncbi.nlm.nih.gov/8604565/
MED,9494597,1997,The PAPNET system for quality control of cervical smears: validation and limits.,,eng,https://pubmed.ncbi.nlm.nih.gov/9494597/
MED,9438746,1998,PAPNET-assisted rescreening of cervical smears: cost and accuracy compared with a 100% manual rescreening strategy.,10.1001/jama.279.3.235,eng,https://pubmed.ncbi.nlm.nih.gov/9438746/
MED,9041745,1996,Comparison of the cervical cytology test using the PAPNET method and conventional microscopy.,,eng,https://pubmed.ncbi.nlm.nih.gov/9041745/
MED,10934954,2000,Reproducibility in double scanning of cervical smears with the PAPNET system.,10.1159/000328535,eng,https://pubmed.ncbi.nlm.nih.gov/10934954/
MED,11391816,2001,Presence of proliferating (MiB-1-positive) cells in cervical smears of women infected with HIV is associated with clinical outcome: a study of Brazilian women.,10.1002/dc.1083,eng,https://pubmed.ncbi.nlm.nih.gov/11391816/
MED,12903522,2000,[Papanicolaou test in pregnancy].,,chi,https://pubmed.ncbi.nlm.nih.gov/12903522/
MED,9476654,1998,What is the value of proliferation markers in the normal and neoplastic cervix?,10.14670/hh-13.249,eng,https://pubmed.ncbi.nlm.nih.gov/9476654/
MED,9479347,1998,Interactive neural-network-assisted screening. An economic assessment.,10.1159/000331553,eng,https://pubmed.ncbi.nlm.nih.gov/9479347/
MED,9987444,1999,Determining the utility and effectiveness of the NeoPath AutoPap 300 QC System used routinely.,10.1159/000330862,eng,https://pubmed.ncbi.nlm.nih.gov/9987444/
MED,12556087,2002,How to improve cytologic screening for endocervical adenocarcinoma?,,eng,https://pubmed.ncbi.nlm.nih.gov/12556087/
MED,10945903,2000,Use of computer-assisted rescreening as an ancillary tool to subclassify AGUS cervical smears.,10.1002/1097-0339(200009)23:3<165::aid-dc5>3.0.co;2-h,eng,https://pubmed.ncbi.nlm.nih.gov/10945903/
MED,9479346,1998,Interactive neural-network-assisted screening. A clinical assessment.,10.1159/000331552,eng,https://pubmed.ncbi.nlm.nih.gov/9479346/
MED,9557903,1998,FTIR microspectroscopic study of cell types and potential confounding variables in screening for cervical malignancies.,10.1002/(sici)1520-6343(1998)4:2%3c75::aid-bspy1%3e3.0.co;2-r,eng,https://pubmed.ncbi.nlm.nih.gov/9557903/
MED,40803957,2026,"Machine learning, deep learning, and artificial intelligence as applied to the field of cytopathology: a comprehensive review.",10.1016/j.jasc.2025.07.004,eng,https://pubmed.ncbi.nlm.nih.gov/40803957/
MED,33548162,2021,Cervical cancer: Automation of Pap test screening.,10.1002/dc.24708,eng,https://pubmed.ncbi.nlm.nih.gov/33548162/
MED,26448176,2015,Cervical histology after routine ThinPrep or SurePath liquid-based cytology and computer-assisted reading in Denmark.,10.1038/bjc.2015.339,eng,https://pubmed.ncbi.nlm.nih.gov/26448176/
MED,24045555,2013,Performance and reproducibility of gynecologic cytology interpretation using the FocalPoint system: results of the RODEO Study Team.,10.1309/ajcpwl36jxmresfh,eng,https://pubmed.ncbi.nlm.nih.gov/24045555/
MED,23843282,2013,A validation study of the Focalpoint GS imaging system for gynecologic cytology screening.,10.1002/cncy.21336,eng,https://pubmed.ncbi.nlm.nih.gov/23843282/
MED,23843272,2013,Reply to a validation study of the Focalpoint GS imaging system for gynecologic cytology screening.,10.1002/cncy.21335,eng,https://pubmed.ncbi.nlm.nih.gov/23843272/
MED,22288966,2012,The positive impact of simultaneous implementation of the BD FocalPoint GS Imaging System and lean principles on the operation of gynecologic cytology.,10.5858/arpa.2011-0139-oa,eng,https://pubmed.ncbi.nlm.nih.gov/22288966/
MED,23406848,2013,Effects on cervical cytology screening productivity associated with implementation of the BD FocalPoint™ Guided Screener Imaging System.,10.1159/000345569,eng,https://pubmed.ncbi.nlm.nih.gov/23406848/
MED,25195537,2014,Automated screening of conventional gynecological cytology smears: feasible and reliable.,10.1159/000365944,eng,https://pubmed.ncbi.nlm.nih.gov/25195537/
MED,20209621,2010,BD focalpoint slide profiler performance with atypical glandular cells on SurePath Papanicolaou smears.,10.1002/cncy.20067,eng,https://pubmed.ncbi.nlm.nih.gov/20209621/
MED,23361915,2013,A validation study of the FocalPoint GS imaging system for gynecologic cytology screening.,10.1002/cncy.21271,eng,https://pubmed.ncbi.nlm.nih.gov/23361915/
MED,17036515,2006,Quality control of the autopap screening system employed as a primary screening device: rapid review of smears coded as no further review.,10.1177/030089160609200402,eng,https://pubmed.ncbi.nlm.nih.gov/17036515/
MED,10402327,1999,"By the way, doctor. I read with interest your article regarding conventional Pap smears, PapNet, and AutoPap. Lately I've been reading about another test called ThinPrep. I'm not sure which one to request. Which of these techniques is better for detecting cervical cancer?",,eng,https://pubmed.ncbi.nlm.nih.gov/10402327/
MED,22505211,2012,Implementation of FocalPoint GS location-guided imaging system: experience in a clinical setting.,10.1002/cncy.20187,eng,https://pubmed.ncbi.nlm.nih.gov/22505211/
MED,23859903,2013,Health technology assessment of computer-assisted pap test screening in Italy.,10.1159/000351167,eng,https://pubmed.ncbi.nlm.nih.gov/23859903/
